EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
448460;0;BS;2701;Basel;Bristenweg;11;4054;0;Basel;2609752.332;1266546.148;de
448461;0;BS;2701;Basel;Bristenweg;15;4054;0;Basel;2609705.558;1266552.485;de
448462;0;BS;2701;Basel;Bristenweg;17;4054;0;Basel;2609699.909;1266549.236;de
448463;0;BS;2701;Basel;Bristenweg;19;4054;0;Basel;2609694.446;1266546.075;de
448464;0;BS;2701;Basel;Bristenweg;21;4054;0;Basel;2609688.886;1266542.857;de
448465;0;BS;2701;Basel;Bristenweg;23;4054;0;Basel;2609683.269;1266539.607;de
448466;0;BS;2701;Basel;Bristenweg;25;4054;0;Basel;2609677.808;1266536.446;de
448467;0;BS;2701;Basel;Bristenweg;27;4054;0;Basel;2609672.235;1266533.222;de
448468;0;BS;2701;Basel;Bristenweg;29;4054;0;Basel;2609666.828;1266530.094;de
448469;0;BS;2701;Basel;Bristenweg;31;4054;0;Basel;2609661.182;1266526.819;de
448470;0;BS;2701;Basel;Bristenweg;6;4054;0;Basel;2609722.423;1266619.339;de
448471;0;BS;2701;Basel;Bristenweg;8;4054;0;Basel;2609727.108;1266608.683;de
448472;0;BS;2701;Basel;Bristenweg;10;4054;0;Basel;2609732.161;1266597.127;de
448473;0;BS;2701;Basel;Bristenweg;14;4054;0;Basel;2609697.35;1266567.244;de
448474;0;BS;2701;Basel;Bristenweg;16;4054;0;Basel;2609691.306;1266564.112;de
448475;0;BS;2701;Basel;Bristenweg;18;4054;0;Basel;2609685.47;1266560.735;de
448476;0;BS;2701;Basel;Bristenweg;20;4054;0;Basel;2609680.174;1266557.67;de
448477;0;BS;2701;Basel;Bristenweg;22;4054;0;Basel;2609674.589;1266554.439;de
448478;0;BS;2701;Basel;Bristenweg;24;4054;0;Basel;2609669.116;1266551.272;de
448479;0;BS;2701;Basel;Bristenweg;26;4054;0;Basel;2609663.609;1266548.087;de
448480;0;BS;2701;Basel;Bristenweg;28;4054;0;Basel;2609658.158;1266544.932;de
448481;0;BS;2701;Basel;Bristenweg;30;4054;0;Basel;2609652.322;1266541.554;de
448482;0;BS;2701;Basel;Realpstrasse;1;4054;0;Basel;2609812.202;1266530.151;de
448483;0;BS;2701;Basel;Realpstrasse;3;4054;0;Basel;2609807.207;1266526.601;de
448484;0;BS;2701;Basel;Realpstrasse;5;4054;0;Basel;2609801.941;1266522.695;de
448485;0;BS;2701;Basel;Realpstrasse;7;4054;0;Basel;2609796.971;1266518.988;de
448486;0;BS;2701;Basel;Realpstrasse;9;4054;0;Basel;2609792.21;1266515.948;de
448487;0;BS;2701;Basel;Realpstrasse;11;4054;0;Basel;2609787.436;1266511.922;de
448488;0;BS;2701;Basel;Realpstrasse;15;4054;0;Basel;2609782.494;1266508.254;de
448489;0;BS;2701;Basel;Realpstrasse;17;4054;0;Basel;2609777.154;1266504.239;de
448490;0;BS;2701;Basel;Realpstrasse;19;4054;0;Basel;2609770.727;1266499.614;de
448491;0;BS;2701;Basel;Realpstrasse;23;4054;0;Basel;2609746.67;1266482.306;de
448492;0;BS;2701;Basel;Realpstrasse;25;4054;0;Basel;2609741.282;1266478.295;de
448493;0;BS;2701;Basel;Realpstrasse;27;4054;0;Basel;2609736.361;1266474.663;de
448494;0;BS;2701;Basel;Realpstrasse;29;4054;0;Basel;2609731.207;1266470.844;de
448495;0;BS;2701;Basel;Realpstrasse;31;4054;0;Basel;2609725.961;1266466.955;de
448496;0;BS;2701;Basel;Realpstrasse;33;4054;0;Basel;2609720.846;1266463.163;de
448497;0;BS;2701;Basel;Realpstrasse;35;4054;0;Basel;2609717.219;1266460.475;de
448498;0;BS;2701;Basel;Realpstrasse;37;4054;0;Basel;2609710.615;1266455.579;de
448499;0;BS;2701;Basel;Realpstrasse;39;4054;0;Basel;2609705.262;1266451.611;de
448500;0;BS;2701;Basel;Realpstrasse;47;4054;0;Basel;2609682.447;1266434.248;de
448501;0;BS;2701;Basel;Realpstrasse;51;4054;0;Basel;2609628.074;1266390.714;de
448502;0;BS;2701;Basel;Realpstrasse;53;4054;0;Basel;2609622.95;1266387.675;de
448503;0;BS;2701;Basel;Realpstrasse;55;4054;0;Basel;2609617.486;1266384.438;de
448504;0;BS;2701;Basel;Realpstrasse;57;4054;0;Basel;2609612.678;1266381.589;de
448505;0;BS;2701;Basel;Realpstrasse;59;4054;0;Basel;2609608.035;1266378.837;de
448506;0;BS;2701;Basel;Realpstrasse;61;4054;0;Basel;2609594.936;1266371.075;de
448507;0;BS;2701;Basel;Realpstrasse;63;4054;0;Basel;2609588.873;1266367.482;de
448508;0;BS;2701;Basel;Realpstrasse;65;4054;0;Basel;2609584.26;1266364.751;de
448509;0;BS;2701;Basel;Realpstrasse;67;4054;0;Basel;2609575.924;1266359.812;de
448510;0;BS;2701;Basel;Realpstrasse;69;4054;0;Basel;2609565.054;1266353.387;de
448511;0;BS;2701;Basel;Realpstrasse;71;4054;0;Basel;2609556.894;1266348.534;de
448512;0;BS;2701;Basel;Realpstrasse;73;4054;0;Basel;2609550.885;1266344.973;de
448513;0;BS;2701;Basel;Realpstrasse;75;4054;0;Basel;2609544.95;1266341.416;de
448514;0;BS;2701;Basel;Realpstrasse;77;4054;0;Basel;2609538.792;1266337.804;de
448515;0;BS;2701;Basel;Realpstrasse;79;4054;0;Basel;2609533.763;1266334.811;de
448516;0;BS;2701;Basel;Realpstrasse;2;4054;0;Basel;2609801.347;1266545.598;de
448517;0;BS;2701;Basel;Realpstrasse;4;4054;0;Basel;2609796.49;1266543.084;de
448518;0;BS;2701;Basel;Realpstrasse;6;4054;0;Basel;2609792.378;1266540.033;de
448519;0;BS;2701;Basel;Realpstrasse;8;4054;0;Basel;2609788.209;1266536.961;de
448520;0;BS;2701;Basel;Realpstrasse;10;4054;0;Basel;2609784.214;1266534.015;de
448521;0;BS;2701;Basel;Realpstrasse;12;4054;0;Basel;2609780.024;1266530.887;de
448522;0;BS;2701;Basel;Realpstrasse;14;4054;0;Basel;2609775.866;1266527.808;de
448523;0;BS;2701;Basel;Realpstrasse;16;4054;0;Basel;2609771.523;1266524.576;de
448524;0;BS;2701;Basel;Realpstrasse;18;4054;0;Basel;2609767.485;1266521.588;de
448525;0;BS;2701;Basel;Realpstrasse;20;4054;0;Basel;2609761.917;1266516.372;de
448526;0;BS;2701;Basel;Realpstrasse;24;4054;0;Basel;2609738.88;1266497.917;de
448527;0;BS;2701;Basel;Realpstrasse;26;4054;0;Basel;2609733.616;1266494.017;de
448528;0;BS;2701;Basel;Realpstrasse;28;4054;0;Basel;2609728.611;1266490.309;de
448529;0;BS;2701;Basel;Realpstrasse;30;4054;0;Basel;2609723.448;1266486.493;de
448530;0;BS;2701;Basel;Realpstrasse;32;4054;0;Basel;2609718.287;1266482.671;de
448531;0;BS;2701;Basel;Realpstrasse;34;4054;0;Basel;2609713.134;1266478.853;de
